Date,Open,High,Low,Close,Adj Close,Volume
2022-10-18 00:00:00,19546.0,19700.0,19100.0,19332.0,19332.0,204159.14753436
2022-10-17 00:00:00,19259.0,19645.0,19172.0,19548.0,19548.0,263492.43002028
2022-10-16 00:00:00,19063.0,19420.0,19063.0,19250.0,19250.0,230601.3939075
2022-10-15 00:00:00,19184.0,19208.0,19000.0,19057.0,19057.0,90358.35901419
2022-10-14 00:00:00,19377.0,19938.0,19100.0,19176.0,19176.0,448629.04444224
2022-10-13 00:00:00,19160.0,19500.0,18000.0,19428.0,19428.0,911437.23506832
2022-10-12 00:00:00,19063.0,19224.0,19014.0,19152.0,19152.0,326314.28050704
2022-10-11 00:00:00,19122.0,19203.0,18883.0,19058.0,19058.0,487225.6905048
2022-10-10 00:00:00,19418.0,19517.0,19065.0,19144.0,19144.0,346502.93283016
2022-10-09 00:00:00,19425.0,19539.0,19335.0,19436.0,19436.0,177613.99584899997
2022-10-08 00:00:00,19556.0,19609.0,19283.0,19389.0,19389.0,254374.12936638
2022-10-07 00:00:00,19981.0,20045.0,19355.0,19574.0,19574.0,307838.84776234
2022-10-06 00:00:00,20191.0,20400.0,19867.0,19931.0,19931.0,608085.18751251
2022-10-05 00:00:00,20157.0,20300.0,19748.0,20157.0,20157.0,404750.2278351
2022-10-04 00:00:00,19575.0,20457.0,19515.0,20359.0,20359.0,1039795.38290176
2022-10-03 00:00:00,19181.0,19710.0,19142.0,19638.0,19638.0,404716.665033
2022-10-02 00:00:00,19299.0,19324.0,18941.0,18942.0,18942.0,58587.0746769
2022-10-01 00:00:00,19452.0,19452.0,19173.0,19308.0,19308.0,257007.93014556
2022-09-30 00:00:00,19610.0,20100.0,19154.0,19432.0,19432.0,447294.8725078401
2022-09-29 00:00:00,19411.0,19636.0,18880.0,19603.0,19603.0,441274.84210718
2022-09-28 00:00:00,19098.0,19768.0,18495.0,19407.0,19407.0,525231.64360083
2022-09-27 00:00:00,19400.0,20351.0,18830.0,19153.0,19153.0,994342.4076325
2022-09-26 00:00:00,18889.0,19300.0,18732.0,19236.0,19236.0,255953.53235256
2022-09-25 00:00:00,18947.0,19156.0,18700.0,18786.0,18786.0,152005.82546693998
2022-09-24 00:00:00,19270.0,19281.0,18868.0,18903.0,18903.0,71826.45213974999
2022-09-23 00:00:00,19410.0,19461.0,18548.0,19370.0,19370.0,169554.59399969998
2022-09-22 00:00:00,18456.0,19520.0,18391.0,19484.0,19484.0,255309.27866776
2022-09-21 00:00:00,18923.0,19850.0,18180.0,18496.0,18496.0,326403.30036096
2022-09-20 00:00:00,19542.0,19550.0,18733.0,18871.0,18871.0,122712.17354146
2022-09-19 00:00:00,19418.0,19670.0,18325.0,19634.0,19634.0,512037.16956008
2022-09-18 00:00:00,20011.0,20073.0,19360.0,19360.0,19360.0,50174.3755568
2022-09-17 00:00:00,19814.0,20121.0,19800.0,20011.0,20011.0,76313.35067077
2022-09-16 00:00:00,19715.0,19840.0,19376.0,19734.0,19734.0,295898.0174436
2022-09-15 00:00:00,20227.0,20239.0,19545.0,19710.0,19710.0,774752.9771349
2022-09-14 00:00:00,20174.0,20528.0,19682.0,20201.0,20201.0,258680.85959322
2022-09-13 00:00:00,22410.0,22751.0,19895.0,20216.0,20216.0,535932.7726536001
2022-09-12 00:00:00,21804.0,22438.0,21563.0,22315.0,22315.0,632174.0033119
2022-09-11 00:00:00,21687.0,21868.0,21391.0,21799.0,21799.0,113375.03077994
2022-09-10 00:00:00,21339.0,21782.0,21156.0,21724.0,21724.0,195267.50698464
2022-09-09 00:00:00,19334.0,21620.0,19334.0,21365.0,21365.0,633760.71702525
2022-09-08 00:00:00,19315.0,19370.0,19087.0,19308.0,19308.0,161626.08017184
2022-09-07 00:00:00,18775.0,19442.0,18541.0,19379.0,19379.0,83126.32999135
2022-09-06 00:00:00,19781.0,20155.0,18742.0,18848.0,18848.0,424456.39248672
2022-09-05 00:00:00,20010.0,20046.0,19657.0,19768.0,19768.0,274951.27377368
2022-09-04 00:00:00,19786.0,20000.0,19598.0,19999.0,19999.0,159691.35003325
2022-09-03 00:00:00,19959.0,20030.0,19683.0,19707.0,19707.0,146559.50895894
2022-09-02 00:00:00,20123.0,20415.0,19773.0,19963.0,19963.0,524334.6921579799
2022-09-01 00:00:00,20047.0,20185.0,19585.0,20116.0,20116.0,1049602.89133768
2022-08-31 00:00:00,19876.0,20392.0,19876.0,20041.0,20041.0,1421505.99182571
2022-08-30 00:00:00,20222.0,20493.0,19607.0,19798.0,19798.0,194555.38828732
2022-08-29 00:00:00,19576.0,20378.0,19576.0,20300.0,20300.0,78588.846119
2022-08-28 00:00:00,20043.0,20141.0,19552.0,19552.0,19552.0,144074.16777312
2022-08-27 00:00:00,20299.0,20360.0,19800.0,20024.0,20024.0,274252.2462456
2022-08-26 00:00:00,21557.0,21841.0,20144.0,20238.0,20238.0,671826.43768704
2022-08-25 00:00:00,21355.0,21743.0,21321.0,21568.0,21568.0,73112.241664
2022-08-24 00:00:00,21522.0,22222.0,21165.0,21365.0,21365.0,839465.495484
2022-08-23 00:00:00,21418.0,21645.0,20899.0,21520.0,21520.0,142875.2575416
2022-08-22 00:00:00,21421.0,21522.0,20903.0,21405.0,21405.0,105629.8790373
2022-08-21 00:00:00,21262.0,21749.0,21073.0,21539.0,21539.0,127951.28944073
2022-08-20 00:00:00,21105.0,21331.0,20994.0,21129.0,21129.0,98695.46631483
2022-08-19 00:00:00,23080.0,23083.0,20885.0,20910.0,20910.0,1295645.3811042
2022-08-18 00:00:00,23338.0,23548.0,23146.0,23197.0,23197.0,17201.45420236
2022-08-17 00:00:00,24069.0,24425.0,23269.0,23304.0,23304.0,262763.39464584
2022-08-16 00:00:00,24176.0,24185.0,23713.0,23864.0,23864.0,61077.076775040005
2022-08-15 00:00:00,24427.0,25200.0,23910.0,24090.0,24090.0,62380.2836382
2022-08-14 00:00:00,24773.0,25003.0,24202.0,24271.0,24271.0,48092.83577709
2022-08-13 00:00:00,24380.0,24807.0,24380.0,24505.0,24505.0,45821.8156929
2022-08-12 00:00:00,24000.0,24393.0,23760.0,24393.0,24393.0,90479.35154811
2022-08-11 00:00:00,23966.0,24873.0,23944.0,23944.0,23944.0,97818.91740416
2022-08-10 00:00:00,22874.61,24149.0,22690.8,23937.0,23937.0,340280.61032067
2022-08-09 00:00:00,23808.4,23886.77,22990.34,23199.58,23199.58,66921.445829134
2022-08-08 00:00:00,23218.99,24240.28,23200.16,23760.0,23760.0,150372.2247984
2022-08-07 00:00:00,23037.44,23310.03,22939.76,23122.19,23122.19,34360.1773667152
2022-08-06 00:00:00,23295.02,23296.5,23128.76,23155.62,23155.62,21353.7438949734
2022-08-05 00:00:00,22720.69,23409.92,22720.69,23243.81,23243.81,264518.7003118182
2022-08-04 00:00:00,22819.68,23216.53,22549.44,22615.52,22615.52,249515.6612071776
2022-08-03 00:00:00,22727.68,23601.42,22727.68,22833.1,22833.1,143479.66332447898
2022-08-02 00:00:00,23245.58,23411.8,22717.17,23084.2,23084.2,121662.424970458
2022-08-01 00:00:00,23373.15,23406.59,22847.29,23321.41,23321.41,138062.96991946548
2022-07-31 00:00:00,23546.57,24119.08,23260.34,23338.38,23338.38,134262.10929685322
2022-07-30 00:00:00,23906.0,24625.0,23573.8,23713.19,23713.19,700053.0509264098
2022-07-29 00:00:00,23850.78,24408.8,23465.29,23906.89,23906.89,236894.8659952805
2022-07-28 00:00:00,23010.36,24089.78,22784.58,23906.39,23906.39,872437.773940342
2022-07-27 00:00:00,21210.78,23036.04,21061.74,22936.69,22936.69,397501.3758828525
2022-07-26 00:00:00,21258.7,21258.7,20792.87,21098.62,21098.62,250569.3338521582
2022-07-25 00:00:00,22571.05,22571.05,21298.19,21353.99,21353.99,237286.0320790281
2022-07-24 00:00:00,22586.64,22974.56,22502.92,22604.23,22604.23,68897.4667716577
2022-07-23 00:00:00,22792.31,22981.06,21983.23,22461.22,22461.22,79093.9601249714
2022-07-22 00:00:00,23138.47,23684.18,22549.49,22720.55,22720.55,255149.9931640305
2022-07-21 00:00:00,23297.35,23385.99,22434.29,23156.28,23156.28,192656.0011173084
2022-07-20 00:00:00,23076.53,24205.25,22998.81,23251.44,23251.44,573478.9267700879
2022-07-19 00:00:00,22431.76,23726.67,21615.54,23284.37,23284.37,432315.4860367246
2022-07-18 00:00:00,20942.69,22720.0,20942.69,22522.81,22522.81,189862.8765319772
2022-07-17 00:00:00,21283.47,21551.09,20500.05,20969.82,20969.82,96803.6242588704
2022-07-16 00:00:00,20739.72,21529.5,20515.98,21266.01,21266.01,107754.3571819176
2022-07-15 00:00:00,20580.84,21165.79,20478.4,20975.5,20975.5,116295.418405985
2022-07-14 00:00:00,20208.45,20832.6,19652.53,20560.57,20560.57,350120.8470974286
2022-07-13 00:00:00,19406.51,20315.08,18800.01,20240.28,20240.28,277811.0582836176
2022-07-12 00:00:00,19856.32,19941.55,19367.47,19478.18,19478.18,94147.1653769122
2022-07-11 00:00:00,20702.36,20819.03,19990.26,19990.26,19990.26,229907.7741604194
2022-07-10 00:00:00,21591.34,21594.45,20695.05,20826.92,20826.92,12400.1561437976
2022-07-09 00:00:00,21524.84,21861.99,21376.69,21587.18,21587.18,59646.5522508484
2022-07-08 00:00:00,21632.94,22446.93,21304.76,21971.85,21971.85,849311.325369051
2022-07-07 00:00:00,20535.57,21706.73,20280.53,21677.07,21677.07,2138894.424703973
2022-07-06 00:00:00,20147.3,20573.41,19830.09,20559.52,20559.52,139368.8715032624
2022-07-05 00:00:00,20215.69,20636.26,19357.75,20175.07,20175.07,2333043.9076988813
2022-07-04 00:00:00,19279.3,20294.4,19106.91,20294.4,20294.4,180868.243616256
2022-07-03 00:00:00,19203.3,19502.71,18817.77,19238.46,19238.46,40415.29007537699
2022-07-02 00:00:00,19233.97,19385.07,19000.0,19250.31,19250.31,346770.69565432623
2022-07-01 00:00:00,19837.55,20871.09,18993.02,19424.61,19424.61,190481.21101777232
2022-06-30 00:00:00,20027.59,22449.16,18745.23,19927.12,19927.12,462380.8554739616
2022-06-29 00:00:00,20284.84,20380.46,19871.12,20081.77,20081.77,369843.018118872
2022-06-28 00:00:00,20797.87,21082.52,20230.51,20230.51,20230.51,62035.7162957952
2022-06-27 00:00:00,21076.61,21537.61,20655.31,20887.12,20887.12,147727.89311463918
2022-06-26 00:00:00,21472.52,21472.52,20982.65,21019.09,21019.09,27454.4305879123
2022-06-25 00:00:00,21230.39,21510.8,20855.57,21421.33,21421.33,156623.0743787346
2022-06-24 00:00:00,21107.3,21404.66,20760.61,21356.38,21356.38,103963.3569386006
2022-06-23 00:00:00,20032.51,21136.28,20032.51,21117.52,21117.52,147408.6852924264
2022-06-22 00:00:00,20606.71,20865.6,19798.85,20008.88,20008.88,2946648.8918752177
2022-06-21 00:00:00,20586.86,21671.79,20426.57,20675.22,20675.22,553383.1643097451
2022-06-20 00:00:00,20375.43,21039.07,19705.32,20679.94,20679.94,146096.9283514678
2022-06-19 00:00:00,18992.47,20787.04,18065.75,20633.34,20633.34,368565.0553413192
2022-06-18 00:00:00,20448.47,20588.36,17658.9,19022.0,19022.0,675047.4716615
2022-06-17 00:00:00,20621.08,21336.88,20390.88,20524.59,20524.59,192528.2425514148
2022-06-16 00:00:00,22693.45,22952.55,20394.61,20394.61,20394.61,295102.8814351043
2022-06-15 00:00:00,22047.88,22727.6,20117.92,22631.22,22631.22,1145302.7851875438
2022-06-14 00:00:00,22425.4,23249.69,20887.91,21992.67,21992.67,414269.6331269664
2022-06-13 00:00:00,26734.48,26833.56,22000.0,22453.83,22453.83,989331.4311057954
2022-06-12 00:00:00,28502.97,28543.54,26666.0,26766.16,26766.16,377512.5300729384
2022-06-11 00:00:00,29424.69,29424.7,28213.0,28319.05,28319.05,59449.07693885949
2022-06-10 00:00:00,29711.2,30180.58,28942.32,29176.34,29176.34,149261.2937864658
2022-06-09 00:00:00,30196.17,30556.98,30067.52,30193.44,30193.44,29317.9123661568
2022-06-08 00:00:00,30922.55,30995.22,30071.7,30216.42,30216.42,112836.8134003032
2022-06-07 00:00:00,30743.34,31416.02,29393.25,31416.02,31416.02,202163.8366873528
2022-06-06 00:00:00,30213.0,31746.27,30213.0,31494.8,31494.8,224764.585318848
2022-06-05 00:00:00,29854.61,30024.74,29611.81,30009.78,30009.78,26817.1037267292
2022-06-04 00:00:00,29599.65,29913.0,29509.08,29687.83,29687.83,1936.4952910597
2022-06-03 00:00:00,30400.0,30618.4,29300.0,29831.4,29831.4,279763.608514518
2022-06-02 00:00:00,29756.0,30671.05,29722.29,30440.91,30440.91,184521.5829019833
2022-06-01 00:00:00,31740.0,31950.0,29485.48,29813.18,29813.18,302384.4733348426
2022-05-31 00:00:00,31694.56,32750.0,31276.8,31797.86,31797.86,140333.97504972882
2022-05-30 00:00:00,29390.85,32198.0,29390.85,31729.24,31729.24,304494.8657260092
2022-05-29 00:00:00,29073.3,29500.0,28958.62,29500.0,29500.0,125860.225145
2022-05-28 00:00:00,28686.91,29100.0,28571.54,29015.79,29015.79,174492.7600371144
2022-05-27 00:00:00,28711.36,29292.59,28711.36,29158.49,29158.49,40734.4195691319
2022-05-26 00:00:00,29735.0,29848.19,28100.0,29513.71,29513.71,290166.247490508
2022-05-25 00:00:00,29880.0,30210.64,29387.79,29698.38,29698.38,114768.0028926378
2022-05-24 00:00:00,29178.0,29724.32,29050.56,29621.41,29621.41,143626.174877185
2022-05-23 00:00:00,30375.98,30568.95,28965.0,28965.0,28965.0,165976.6373751
2022-05-22 00:00:00,29326.0,30309.38,29300.18,30309.38,30309.38,36331.8622926264
2022-05-21 00:00:00,29103.77,29577.46,29103.77,29485.89,29485.89,22939.4088186291
2022-05-20 00:00:00,30223.28,30371.84,28776.86,29323.34,29323.34,111484.9529330576
2022-05-19 00:00:00,29026.69,30507.84,28925.83,30116.7,30116.7,187279.355444013
2022-05-18 00:00:00,30491.04,30586.56,28899.58,29150.0,29150.0,256316.5233805
2022-05-17 00:00:00,29837.16,30674.82,29484.42,30551.44,30551.44,212454.0428503776
2022-05-16 00:00:00,31286.11,31286.11,29330.95,30203.69,30203.69,481230.1974332831
2022-05-15 00:00:00,29760.89,31348.78,29485.36,31348.78,31348.78,189578.148210056
2022-05-14 00:00:00,29386.74,30086.63,28814.3,30082.01,30082.01,289371.20766822656
2022-05-13 00:00:00,28996.99,32198.0,28930.27,29396.65,29396.65,2770007.422445792
2022-05-12 00:00:00,29180.05,31699.82,26839.41,29058.82,29058.82,3449610.041204855
2022-05-11 00:00:00,30994.64,32064.74,27880.0,29013.65,29013.65,2728908.658793737
2022-05-10 00:00:00,30000.0,32511.17,29800.0,30991.92,30991.92,651944.6425414992
2022-05-09 00:00:00,34106.79,34225.89,30050.0,30050.0,30050.0,1351693.1052865
2022-05-08 00:00:00,35367.54,35394.39,33521.25,34127.31,34127.31,468936.12489481794
2022-05-07 00:00:00,36063.41,36097.34,34939.2,35553.48,35553.48,310244.1501293628
2022-05-06 00:00:00,36565.19,36565.19,35293.0,36091.99,36091.99,629883.5205757468
2022-05-05 00:00:00,39611.17,39774.16,35721.31,36590.32,36590.32,668150.5305819135
2022-05-04 00:00:00,37733.21,40000.0,37733.21,39616.92,39616.92,447942.9098343276
2022-05-03 00:00:00,38453.18,38559.88,37577.78,37856.61,37856.61,299208.7928786814
2022-05-02 00:00:00,38594.68,39075.32,38094.85,38503.37,38503.37,259980.36918644712
2022-05-01 00:00:00,37500.0,38604.39,37485.95,38487.66,38487.66,186795.92668040763
2022-04-30 00:00:00,38627.29,38688.4,37585.13,37689.39,37689.39,225556.89012685348
2022-04-29 00:00:00,39658.0,39708.08,38207.07,38567.68,38567.68,1014260.3195852928
2022-04-28 00:00:00,39459.06,40250.39,38938.84,39730.0,39730.0,871698.1146706999
2022-04-27 00:00:00,38187.86,39391.89,38041.41,39169.57,39169.57,938605.8806583568
2022-04-26 00:00:00,40449.63,40741.26,37750.0,38104.46,38104.46,681500.4329575064
2022-04-25 00:00:00,39343.43,40575.94,38250.0,40412.14,40412.14,836583.0085661012
2022-04-24 00:00:00,39560.86,39829.62,39000.0,39507.91,39507.91,135449.86999447283
2022-04-23 00:00:00,39686.13,39967.94,39283.69,39393.36,39393.36,192180.2995509264
2022-04-22 00:00:00,40381.56,40750.98,39207.99,39715.04,39715.04,373655.1225300912
2022-04-21 00:00:00,41416.44,42935.41,40000.0,40512.31,40512.31,856345.850714624
2022-04-20 00:00:00,41312.27,42133.07,40938.14,41368.6,41368.6,537384.774758286
2022-04-19 00:00:00,40861.29,41759.23,40620.07,41487.35,41487.35,182908.4101655575
2022-04-18 00:00:00,39878.04,41022.83,38624.02,40919.49,40919.49,1237739.2699993325
2022-04-17 00:00:00,40363.99,40511.47,39750.0,39783.13,39783.13,34295.2592605829
2022-04-16 00:00:00,40603.77,40690.17,40049.51,40497.76,40497.76,110695.587013768
2022-04-15 00:00:00,39902.51,40710.1,39883.76,40320.7,40320.7,152711.62114939498
2022-04-14 00:00:00,41300.0,41407.57,39500.01,39935.37,39935.37,140952.1699593585
2022-04-13 00:00:00,40111.74,41378.53,39683.12,41233.02,41233.02,851710.927346338
2022-04-12 00:00:00,39391.21,40659.28,39313.0,40114.81,40114.81,479833.8991302614
2022-04-11 00:00:00,42071.81,42366.44,39242.77,39461.52,39461.52,1017353.7953509392
2022-04-10 00:00:00,42764.08,43647.7,41899.24,42198.46,42198.46,325296.2530920718
2022-04-09 00:00:00,42303.7,42824.28,42184.39,42711.36,42711.36,138315.4743306528
2022-04-08 00:00:00,43395.96,43960.26,42222.22,42222.22,42222.22,259407.7345247384
2022-04-07 00:00:00,43247.17,43853.26,42784.67,43477.76,43477.76,228862.68390629123
2022-04-06 00:00:00,45333.0,45506.02,43307.09,43427.26,43427.26,752829.9200938896
2022-04-05 00:00:00,46614.22,47015.95,45511.21,45582.76,45582.76,522849.9581816821
2022-04-04 00:00:00,46284.38,46712.29,45186.89,46641.63,46641.63,1734117.319322031
2022-04-03 00:00:00,45666.0,47378.72,45651.06,46378.47,46378.47,125149.09468758422
2022-04-02 00:00:00,47000.0,47200.0,45667.0,46192.98,46192.98,49145.37798670141
2022-04-01 00:00:00,45430.13,46667.0,44333.0,46317.25,46317.25,225969.73828346748
2022-03-31 00:00:00,47171.09,47560.25,45252.2,45501.26,45501.26,173200.9493311636
2022-03-30 00:00:00,47424.79,47667.0,46623.1,46993.5,46993.5,241950.806000055
2022-03-29 00:00:00,47126.56,48031.97,46982.1,47444.94,47444.94,200107.7244652104
2022-03-28 00:00:00,47000.0,48188.44,46712.59,47107.25,47107.25,721785.2743606725
